date;state;country;confirmed
2020-06-24;;Belarus;59945
2020-06-24;;Belgium;60898
2020-06-24;;Belize;23
2020-06-24;;Benin;902
2020-06-24;;Bhutan;70
2020-06-24;;Bolivia;27487
2020-06-24;;Bosnia and Herzegovina;3676
2020-06-24;;Botswana;92
2020-06-24;;Brazil;1188631
2020-06-24;;Brunei;141
2020-06-24;;Bulgaria;4242
2020-06-24;;Burkina Faso;919
2020-06-24;;Burma;293
2020-06-24;;Burundi;144
2020-06-24;;Cabo Verde;999
2020-06-24;;Cambodia;130
2020-06-24;;Cameroon;12592
2020-06-24;;Central African Republic;3099
2020-06-24;;Chad;860
2020-06-24;;Chile;254416
2020-06-24;;China;1269
2020-06-24;;Colombia;77113
2020-06-24;;Comoros;265
2020-06-24;;Congo (Brazzaville);1087
2020-06-24;;Congo (Kinshasa);6213
2020-06-24;;Costa Rica;2515
2020-06-24;;Cote d'Ivoire;8164
2020-06-24;;Croatia;2388
2020-06-24;;Cuba;2319
2020-06-24;;Cyprus;991
2020-06-24;;Czechia;10777
2020-06-24;;Denmark;12615
2020-06-24;;Diamond Princess;712
2020-06-24;;Djibouti;4630
